District,Commodity,Population_million,Production_Tonnes,Avg_Price
Thirupur,Tomato,83.9,2395022.36,1464.97
Thirupur,Tomato,83.9,2620389.6,2748.85
Thirupur,Tomato,83.9,2523551.2,1797.95
Thirupur,Tomato,83.9,2289402.2,1874.0
Thirupur,Tomato,84.8,2484504.96,986.11
Thirupur,Tomato,84.8,1964926.28,987.19
Thirupur,Tomato,84.8,1793677.0,709.13
Thirupur,Tomato,84.8,1674982.8,890.0
Thirupur,Tomato,84.8,1683853.12,869.59
Thirupur,Tomato,84.8,1405658.8,1291.28
Thirupur,Tomato,84.8,1418593.56,1680.55
Thirupur,Tomato,84.8,543156.8,2170.5
Thirupur,Tomato,84.8,859236.08,1237.65
Thirupur,Tomato,84.8,752535.96,1471.58
Thirupur,Tomato,84.8,857344.76,2015.38
Thirupur,Tomato,84.8,661456.56,2809.41
Thirupur,Turnip,83.9,196257.52,4164.71
Thirupur,Turnip,83.9,324288.64,4141.94
Thirupur,Turnip,83.9,271684.44,4200.0
Thirupur,Turnip,83.9,252396.24,4210.0
Thirupur,Turnip,84.8,272285.36,3667.74
Thirupur,Turnip,84.8,223789.44,2528.57
Thirupur,Turnip,84.8,207898.08,2410.0
Thirupur,Turnip,84.8,149166.4,2280.0
Thirupur,Turnip,84.8,54531.04,2130.0
Thirupur,Turnip,84.8,45524.16,3337.5
Thirupur,Watermelon,83.9,117836.28,1000.0
Thirupur,Watermelon,83.9,295970.54,1062.5
Thirupur,Watermelon,83.9,262027.92,1200.0
Thirupur,Watermelon,83.9,102463.32,1200.0
Thirupur,Watermelon,83.9,132787.78,1254.55
Thirupur,Watermelon,84.8,438982.16,1099.09
Thirupur,Watermelon,84.8,580737.0,864.19
Thirupur,Watermelon,84.8,933739.7,874.45
Thirupur,Watermelon,84.8,1001296.72,738.28
Thirupur,Watermelon,84.8,224625.74,827.59
Thirupur,Watermelon,84.8,69635.88,1010.0
Thirupur,Watermelon,84.8,35558.16,1160.0
Thirupur,Watermelon,84.8,41099.28,900.0
Thirupur,Wild Cabbage,83.9,258706.68,4164.71
Thirupur,Wild Cabbage,83.9,520737.96,4219.36
Thirupur,Wild Cabbage,83.9,501283.2,4200.0
Thirupur,Wild Cabbage,83.9,457880.44,4210.0
Thirupur,Wild Cabbage,84.8,500089.36,3667.74
Thirupur,Wild Cabbage,84.8,395627.12,2517.86
Thirupur,Wild Cabbage,84.8,361483.44,2410.0
Thirupur,Wild Cabbage,84.8,334996.56,2280.0
Thirupur,Wild Cabbage,84.8,120468.16,2130.0
Thirupur,Wild Cabbage,84.8,73616.64,3337.5
Thirupur,Yam,83.9,541646.56,4181.25
Thirupur,Yam,83.9,1035649.72,4223.23
Thirupur,Yam,83.9,868850.08,4356.92
Thirupur,Yam,83.9,1001765.52,4370.0
Thirupur,Yam,83.9,943198.76,4115.17
Thirupur,Yam,83.9,885483.48,3728.57
Thirupur,Yam,84.8,1002668.52,3730.0
Thirupur,Yam,84.8,888777.68,3557.14
Thirupur,Yam,84.8,800194.08,3564.44
Thirupur,Yam,84.8,827688.4,3642.86
Thirupur,Yam,84.8,810921.44,3600.0
Thirupur,Yam,84.8,756398.72,3600.0
Thirupur,Yam,84.8,788770.64,3600.0
Thirupur,Yam,84.8,707026.88,3588.46
Thirupur,Yam,84.8,853103.44,4251.73
Thirupur,Yam,84.8,877693.04,4111.11
Thirupur,Yam,84.8,1118892.6,4000.0
Thirupur,Yam,84.8,1025032.12,3604.84
Thiruvannamalai,Amaranthus,83.9,370895.8,12.28
Thiruvannamalai,Amaranthus,83.9,1434414.64,1087.03
Thiruvannamalai,Amaranthus,83.9,1754321.64,1376.02
Thiruvannamalai,Amaranthus,83.9,2011408.28,1406.9
Thiruvannamalai,Amaranthus,83.9,1706241.28,1404.0
Thiruvannamalai,Amaranthus,83.9,1525220.16,1360.21
Thiruvannamalai,Amaranthus,83.9,1317727.44,1506.47
Thiruvannamalai,Amaranthus,84.8,1533164.96,1593.75
Thiruvannamalai,Amaranthus,84.8,1266606.12,1535.68
Thiruvannamalai,Amaranthus,84.8,1124234.28,1564.27
Thiruvannamalai,Amaranthus,84.8,754220.72,1563.1
Thiruvannamalai,Amaranthus,84.8,1075404.4,1509.08
Thiruvannamalai,Amaranthus,84.8,1183024.2,1508.26
Thiruvannamalai,Amaranthus,84.8,1795300.48,1534.7
Thiruvannamalai,Amaranthus,84.8,1662031.52,1560.59
Thiruvannamalai,Amaranthus,84.8,2196789.52,1564.66
Thiruvannamalai,Amaranthus,84.8,2178483.88,1580.5
Thiruvannamalai,Amaranthus,84.8,390400.0,1668.75
Thiruvannamalai,Ash Gourd,83.9,690048.84,14.16
Thiruvannamalai,Ash Gourd,83.9,2775598.36,1260.39
Thiruvannamalai,Ash Gourd,83.9,3121400.44,1546.7
Thiruvannamalai,Ash Gourd,83.9,3083624.16,1611.25
Thiruvannamalai,Ash Gourd,83.9,3393146.64,1498.81
Thiruvannamalai,Ash Gourd,83.9,3042841.8,1592.05
Thiruvannamalai,Ash Gourd,83.9,2823107.68,1476.97
Thiruvannamalai,Ash Gourd,84.8,3081806.36,1498.75
Thiruvannamalai,Ash Gourd,84.8,2461867.2,1432.76
Thiruvannamalai,Ash Gourd,84.8,2395996.0,1327.5
Thiruvannamalai,Ash Gourd,84.8,2445977.04,1324.93
Thiruvannamalai,Ash Gourd,84.8,2682779.6,1403.39
Thiruvannamalai,Ash Gourd,84.8,2178885.52,1394.1
Thiruvannamalai,Ash Gourd,84.8,2747742.24,1417.25
Thiruvannamalai,Ash Gourd,84.8,2890358.88,1387.36
Thiruvannamalai,Ash Gourd,84.8,4049183.36,1427.2
Thiruvannamalai,Ash Gourd,84.8,4305315.0,1616.96
Thiruvannamalai,Ash Gourd,84.8,5978062.32,1596.67
Thiruvannamalai,Ash Gourd,84.8,4762182.0,1692.54
Thiruvannamalai,Avarai,83.9,681131.8,61.39
Thiruvannamalai,Avarai,83.9,2691623.56,4115.12
Thiruvannamalai,Avarai,83.9,2922053.24,3836.37
Thiruvannamalai,Avarai,83.9,2869606.2,4267.61
Thiruvannamalai,Avarai,83.9,3245830.68,5339.14
Thiruvannamalai,Avarai,83.9,2928730.6,3878.7
Thiruvannamalai,Avarai,83.9,2659978.12,4361.07
Thiruvannamalai,Avarai,84.8,2886038.32,4301.63
Thiruvannamalai,Avarai,84.8,2240545.68,2590.31
Thiruvannamalai,Avarai,84.8,2225023.8,2887.94
Thiruvannamalai,Avarai,84.8,2262241.24,3436.64
Thiruvannamalai,Avarai,84.8,2189771.52,4242.5
Thiruvannamalai,Avarai,84.8,1810751.08,4051.49
Thiruvannamalai,Avarai,84.8,2145803.0,3301.34
Thiruvannamalai,Avarai,84.8,1393320.52,3512.43
Thiruvannamalai,Avarai,84.8,1779184.16,3064.14
Thiruvannamalai,Avarai,84.8,2110028.8,4190.17
Thiruvannamalai,Avarai,84.8,3107418.24,4681.11
Thiruvannamalai,Avarai,84.8,2848003.44,3397.87
Thiruvannamalai,Banana,83.9,5730641.8,20.24
Thiruvannamalai,Banana,83.9,17896107.5,1833.59
Thiruvannamalai,Banana,83.9,19732311.42,2205.71
Thiruvannamalai,Banana,83.9,19549275.22,2315.69
Thiruvannamalai,Banana,83.9,19968693.44,2452.94
Thiruvannamalai,Banana,83.9,18249547.28,2450.08
Thiruvannamalai,Banana,83.9,19902793.84,2373.82
Thiruvannamalai,Banana,84.8,20515694.68,2343.03
Thiruvannamalai,Banana,84.8,17347596.16,2306.75
Thiruvannamalai,Banana,84.8,19185306.32,2227.25
Thiruvannamalai,Banana,84.8,20303898.76,2283.77
Thiruvannamalai,Banana,84.8,20673719.18,2252.71
Thiruvannamalai,Banana,84.8,18853817.86,2123.5
Thiruvannamalai,Banana,84.8,17343407.2,2146.09
Thiruvannamalai,Banana,84.8,14134341.56,2083.04
Thiruvannamalai,Banana,84.8,16023537.52,2103.68
Thiruvannamalai,Banana,84.8,15611793.7,2185.19
Thiruvannamalai,Banana,84.8,19740546.38,2044.78
Thiruvannamalai,Banana,84.8,17484678.64,2032.09
Thiruvannamalai,Beans,83.9,574459.6,73.87
Thiruvannamalai,Beans,83.9,2257493.68,3472.78
Thiruvannamalai,Beans,83.9,2164288.6,3230.99
Thiruvannamalai,Beans,83.9,2567423.08,3767.77
Thiruvannamalai,Beans,83.9,2806569.76,6534.34
Thiruvannamalai,Beans,83.9,2127212.6,3642.3
Thiruvannamalai,Beans,83.9,2801638.0,4255.49
Thiruvannamalai,Beans,84.8,3248923.68,4218.08
Thiruvannamalai,Beans,84.8,2979580.48,3124.79
Thiruvannamalai,Beans,84.8,2487566.76,3425.78
Thiruvannamalai,Beans,84.8,1682775.64,3874.28
Thiruvannamalai,Beans,84.8,1454973.44,4673.98
Thiruvannamalai,Beans,84.8,1521438.76,4775.57
Thiruvannamalai,Beans,84.8,2324077.64,4402.5
Thiruvannamalai,Beans,84.8,2436044.8,3940.45
Thiruvannamalai,Beans,84.8,3070040.0,3199.83
Thiruvannamalai,Beans,84.8,3461645.48,3613.78
Thiruvannamalai,Beans,84.8,4530972.88,3721.22
Thiruvannamalai,Beans,84.8,5059496.4,3584.64
Thiruvannamalai,Beetroot,83.9,615786.6,27.84
Thiruvannamalai,Beetroot,83.9,2440449.84,2122.94
Thiruvannamalai,Beetroot,83.9,2208011.8,2350.81
Thiruvannamalai,Beetroot,83.9,2580166.56,2053.66
Thiruvannamalai,Beetroot,83.9,2894150.4,2252.06
Thiruvannamalai,Beetroot,83.9,2130779.48,3086.74
Thiruvannamalai,Beetroot,83.9,2245835.84,3496.28
Thiruvannamalai,Beetroot,84.8,2265477.28,3043.69
Thiruvannamalai,Beetroot,84.8,1715142.68,1876.91
Thiruvannamalai,Beetroot,84.8,1427938.36,1632.88
Thiruvannamalai,Beetroot,84.8,1548718.24,1595.05
Thiruvannamalai,Beetroot,84.8,1325590.64,1945.63
Thiruvannamalai,Beetroot,84.8,1354818.2,2458.73
Thiruvannamalai,Beetroot,84.8,1999458.32,2334.37
Thiruvannamalai,Beetroot,84.8,2125893.44,2045.11
Thiruvannamalai,Beetroot,84.8,2778816.8,1940.87
Thiruvannamalai,Beetroot,84.8,3067339.84,2506.21
Thiruvannamalai,Beetroot,84.8,3590309.56,2777.42
Thiruvannamalai,Beetroot,84.8,3353053.92,2411.63
Thiruvannamalai,Bengal Gram,78.7,5278.32,2614.8
Thiruvannamalai,Bengal Gram,78.7,2242.11,2404.8
Thiruvannamalai,Bengal Gram,82.9,1746.3,5415.0
Thiruvannamalai,Bengal Gram,82.9,1880.97,2523.0
Thiruvannamalai,Bengal Gram,82.9,2003.31,2800.8
Thiruvannamalai,Bengal Gram,82.9,1996.62,4013.4
Thiruvannamalai,Betal Leaves,83.9,28596.58,24.92
Thiruvannamalai,Betal Leaves,83.9,76851.67,1595.82
Thiruvannamalai,Betal Leaves,83.9,73488.87,2041.94
Thiruvannamalai,Betal Leaves,83.9,70121.28,2060.0
Thiruvannamalai,Betal Leaves,83.9,75485.62,1925.81
Thiruvannamalai,Betal Leaves,83.9,44173.56,1866.67
Thiruvannamalai,Betal Leaves,83.9,4562.04,2490.0
Thiruvannamalai,Bitter Gourd,83.9,641602.0,34.84
Thiruvannamalai,Bitter Gourd,83.9,2569720.36,3131.2
Thiruvannamalai,Bitter Gourd,83.9,2583224.92,2840.09
Thiruvannamalai,Bitter Gourd,83.9,2737636.92,2452.1
Thiruvannamalai,Bitter Gourd,83.9,3108321.28,2522.61
Thiruvannamalai,Bitter Gourd,83.9,2537527.84,2583.6
Thiruvannamalai,Bitter Gourd,83.9,2492030.12,2880.58
Thiruvannamalai,Bitter Gourd,84.8,2600026.0,2861.34
Thiruvannamalai,Bitter Gourd,84.8,2001789.64,2582.51
Thiruvannamalai,Bitter Gourd,84.8,1998787.24,2238.77
Thiruvannamalai,Bitter Gourd,84.8,1899702.92,2181.35
Thiruvannamalai,Bitter Gourd,84.8,1827851.52,2414.18
Thiruvannamalai,Bitter Gourd,84.8,1700552.92,2776.22
Thiruvannamalai,Bitter Gourd,84.8,2148685.08,2983.96
Thiruvannamalai,Bitter Gourd,84.8,1353553.0,2855.57
Thiruvannamalai,Bitter Gourd,84.8,1718726.48,2773.0
Thiruvannamalai,Bitter Gourd,84.8,2210768.52,2440.63
Thiruvannamalai,Bitter Gourd,84.8,3173107.36,2942.17
Thiruvannamalai,Bitter Gourd,84.8,2916730.08,2678.27
Thiruvannamalai,Black Gram,63.3,2635.29,953.8
Thiruvannamalai,Black Gram,63.3,15478.8,930.75
Thiruvannamalai,Black Gram,63.3,16671.6,912.04
Thiruvannamalai,Black Gram,63.3,3716.1,827.6
Thiruvannamalai,Black Gram,66.4,1407.3,1215.0
Thiruvannamalai,Black Gram,66.4,11755.8,1269.08
Thiruvannamalai,Black Gram,66.4,26980.2,1394.35
Thiruvannamalai,Black Gram,66.4,35577.0,1602.98
Thiruvannamalai,Black Gram,66.4,48216.6,1183.03
Thiruvannamalai,Black Gram,67.3,29335.5,1265.66
Thiruvannamalai,Black Gram,67.3,47364.6,1523.05
Thiruvannamalai,Black Gram,67.3,34169.4,1628.0
Thiruvannamalai,Black Gram,67.3,16875.0,1849.2
Thiruvannamalai,Black Gram,67.3,10181.7,2073.73
Thiruvannamalai,Black Gram,67.3,20586.6,1876.91
Thiruvannamalai,Black Gram,67.3,16916.4,1992.88
Thiruvannamalai,Black Gram,67.3,4089.6,2026.0
Thiruvannamalai,Black Gram,67.3,25308.0,2327.85
Thiruvannamalai,Black Gram,67.3,33151.2,1406.17
Thiruvannamalai,Black Gram,67.3,19749.6,1238.85
Thiruvannamalai,Black Gram,68.5,72319.5,1697.5
Thiruvannamalai,Black Gram,68.5,56895.0,1762.06
Thiruvannamalai,Black Gram,68.5,39519.0,1640.67
Thiruvannamalai,Black Gram,68.5,25688.7,1637.27
Thiruvannamalai,Black Gram,68.5,26447.7,1504.99
Thiruvannamalai,Black Gram,68.5,36083.4,1566.7
Thiruvannamalai,Black Gram,68.5,31355.4,1562.6
Thiruvannamalai,Black Gram,68.5,35290.5,1377.51
Thiruvannamalai,Black Gram,68.5,30524.4,1243.76
Thiruvannamalai,Black Gram,68.5,41264.1,1243.59
Thiruvannamalai,Black Gram,68.5,47761.8,1208.19
Thiruvannamalai,Black Gram,68.5,92029.2,1042.25
Thiruvannamalai,Black Gram,69.2,43942.5,887.6
Thiruvannamalai,Black Gram,69.2,43371.0,1338.7
Thiruvannamalai,Black Gram,69.2,62150.4,1541.36
Thiruvannamalai,Black Gram,69.2,28972.8,1535.08
Thiruvannamalai,Black Gram,69.2,24206.4,1528.2
Thiruvannamalai,Black Gram,69.2,31864.5,1606.32
Thiruvannamalai,Black Gram,69.2,32993.7,1709.53
Thiruvannamalai,Black Gram,69.2,10832.4,1567.63
Thiruvannamalai,Black Gram,69.2,31526.1,1765.48
Thiruvannamalai,Black Gram,69.2,40311.9,1872.53
Thiruvannamalai,Black Gram,69.2,50010.6,1788.04
Thiruvannamalai,Black Gram,69.2,33908.4,1744.3
Thiruvannamalai,Black Gram,70.4,23101.8,1738.4
Thiruvannamalai,Black Gram,70.4,57720.0,1881.52
Thiruvannamalai,Black Gram,70.4,33238.5,1923.83
Thiruvannamalai,Black Gram,70.4,25573.5,2043.44
Thiruvannamalai,Black Gram,70.4,30001.2,2055.23
Thiruvannamalai,Black Gram,70.4,38959.2,2082.75
Thiruvannamalai,Black Gram,70.4,36793.2,2261.9
Thiruvannamalai,Black Gram,70.4,24128.4,2381.83
Thiruvannamalai,Black Gram,70.4,23178.6,2372.56
Thiruvannamalai,Black Gram,70.4,32729.7,2775.69
Thiruvannamalai,Black Gram,70.4,53478.3,3462.79
Thiruvannamalai,Black Gram,70.4,33208.5,2785.85
Thiruvannamalai,Black Gram,71.3,38082.6,2874.85
Thiruvannamalai,Black Gram,71.3,65205.3,2520.15
Thiruvannamalai,Black Gram,71.3,26000.1,2509.76
Thiruvannamalai,Black Gram,71.3,10528.8,2734.61
Thiruvannamalai,Black Gram,71.3,21787.5,3188.54
Thiruvannamalai,Black Gram,71.3,25103.7,3319.66
Thiruvannamalai,Black Gram,71.3,30497.1,3099.29
Thiruvannamalai,Black Gram,71.3,54836.1,2633.4
Thiruvannamalai,Black Gram,71.3,64082.4,2680.88
Thiruvannamalai,Black Gram,71.3,42906.9,2152.83
Thiruvannamalai,Black Gram,71.3,48697.2,1698.1
Thiruvannamalai,Black Gram,71.3,57343.2,1850.64
Thiruvannamalai,Black Gram,72.1,49005.0,1976.37
Thiruvannamalai,Black Gram,72.1,80106.0,2535.88
Thiruvannamalai,Black Gram,72.1,64912.8,2557.76
Thiruvannamalai,Black Gram,72.1,36472.5,2651.73
Thiruvannamalai,Black Gram,72.1,39843.0,2457.35
Thiruvannamalai,Black Gram,72.1,51983.4,2520.6
Thiruvannamalai,Black Gram,72.1,52804.8,2135.29
Thiruvannamalai,Black Gram,72.1,53345.7,1913.81
Thiruvannamalai,Black Gram,72.1,59559.0,2342.9
Thiruvannamalai,Black Gram,72.1,55579.8,2101.16
Thiruvannamalai,Black Gram,72.1,103005.0,1837.07
Thiruvannamalai,Black Gram,72.1,56054.7,1776.42
Thiruvannamalai,Black Gram,72.9,32170.5,1752.84
Thiruvannamalai,Black Gram,72.9,25783.8,2089.57
Thiruvannamalai,Black Gram,72.9,21121.5,1974.6
Thiruvannamalai,Black Gram,72.9,13956.6,1996.41
Thiruvannamalai,Black Gram,72.9,15483.3,1912.69
Thiruvannamalai,Black Gram,72.9,21016.5,1926.52
Thiruvannamalai,Black Gram,72.9,12412.5,2054.4
Thiruvannamalai,Black Gram,72.9,21430.5,2244.49
Thiruvannamalai,Black Gram,72.9,25338.0,2136.74
Thiruvannamalai,Black Gram,72.9,37074.6,2080.43
Thiruvannamalai,Black Gram,72.9,75249.3,1941.26
Thiruvannamalai,Black Gram,72.9,63919.2,1750.06
Thiruvannamalai,Black Gram,73.7,46422.0,1805.78
Thiruvannamalai,Black Gram,73.7,37926.0,2159.26
Thiruvannamalai,Black Gram,73.7,37100.1,2135.81
Thiruvannamalai,Black Gram,73.7,23601.9,2107.94
Thiruvannamalai,Black Gram,73.7,34336.8,2089.25
Thiruvannamalai,Black Gram,73.7,24171.3,2247.66
Thiruvannamalai,Black Gram,73.7,29578.8,2141.71
Thiruvannamalai,Black Gram,73.7,19861.5,2175.34
Thiruvannamalai,Black Gram,73.7,52753.5,2099.53
Thiruvannamalai,Black Gram,73.7,102204.9,2107.72
Thiruvannamalai,Black Gram,73.7,90052.2,2131.9
Thiruvannamalai,Black Gram,73.7,89809.2,2106.38
Thiruvannamalai,Black Gram,74.5,57673.2,2453.93
Thiruvannamalai,Black Gram,74.5,48681.0,2839.09
Thiruvannamalai,Black Gram,74.5,36084.3,3044.47
Thiruvannamalai,Black Gram,74.5,28899.3,2911.39
Thiruvannamalai,Black Gram,74.5,42344.4,3185.97
Thiruvannamalai,Black Gram,74.5,24272.7,2875.58
Thiruvannamalai,Black Gram,74.5,18843.3,2652.22
Thiruvannamalai,Black Gram,74.5,12960.0,3133.95
Thiruvannamalai,Black Gram,74.5,40014.6,2733.34
Thiruvannamalai,Black Gram,74.5,53710.8,2748.57
Thiruvannamalai,Black Gram,74.5,35250.0,2762.32
Thiruvannamalai,Black Gram,75.6,28706.7,3083.92
Thiruvannamalai,Black Gram,75.6,52091.4,3252.53
Thiruvannamalai,Black Gram,75.6,40742.1,3280.17
Thiruvannamalai,Black Gram,75.6,24321.9,3805.12
Thiruvannamalai,Black Gram,75.6,17001.9,4724.7
Thiruvannamalai,Black Gram,75.6,3181.8,3029.4
Thiruvannamalai,Black Gram,75.6,1656.3,2417.4
Thiruvannamalai,Black Gram,75.6,3149.4,2897.4
Thiruvannamalai,Black Gram,75.6,23664.9,4058.48
Thiruvannamalai,Black Gram,75.6,57049.2,5702.6
Thiruvannamalai,Black Gram,75.6,40048.2,5491.8
Thiruvannamalai,Black Gram,75.6,27426.6,5643.34
Thiruvannamalai,Black Gram,76.8,24275.7,5434.27
Thiruvannamalai,Black Gram,76.8,67568.4,5559.82
Thiruvannamalai,Black Gram,76.8,56743.2,5632.34
Thiruvannamalai,Black Gram,76.8,29615.7,6626.6
Thiruvannamalai,Black Gram,76.8,40998.6,6589.54
Thiruvannamalai,Black Gram,76.8,46170.6,5906.06
Thiruvannamalai,Black Gram,76.8,36598.2,5203.8
Thiruvannamalai,Black Gram,76.8,43251.6,4221.0
Thiruvannamalai,Black Gram,76.8,36197.4,3297.13
Thiruvannamalai,Black Gram,76.8,47636.7,3478.98
Thiruvannamalai,Black Gram,76.8,43035.0,3194.21
Thiruvannamalai,Black Gram,76.8,26564.7,3156.71
Thiruvannamalai,Black Gram,77.9,28147.8,3334.8
Thiruvannamalai,Black Gram,77.9,22781.4,3535.91
Thiruvannamalai,Black Gram,77.9,47165.7,3638.77
Thiruvannamalai,Black Gram,77.9,36417.0,3740.45
Thiruvannamalai,Black Gram,77.9,28365.9,3228.47
Thiruvannamalai,Black Gram,77.9,13775.4,3119.13
Thiruvannamalai,Black Gram,77.9,3101.7,2884.8
Thiruvannamalai,Black Gram,77.9,7051.5,2361.4
Thiruvannamalai,Black Gram,77.9,53850.9,2386.82
Thiruvannamalai,Black Gram,77.9,58454.1,2096.95
Thiruvannamalai,Black Gram,78.7,124450.68,2559.25
Thiruvannamalai,Black Gram,78.7,173845.02,2777.63
Thiruvannamalai,Black Gram,78.7,152346.96,2553.9
Thiruvannamalai,Black Gram,78.7,120990.21,2586.28
Thiruvannamalai,Black Gram,78.7,102761.91,2438.17
Thiruvannamalai,Black Gram,78.7,60229.44,2476.07
Thiruvannamalai,Black Gram,78.7,76524.27,2584.14
Thiruvannamalai,Black Gram,78.7,38073.03,2622.08
Thiruvannamalai,Black Gram,78.7,23598.3,2575.34
Thiruvannamalai,Black Gram,78.7,10746.75,2632.68
Thiruvannamalai,Black Gram,78.7,16337.76,2842.65
Thiruvannamalai,Black Gram,78.7,37186.41,2964.25
Thiruvannamalai,Black Gram,79.5,53477.67,2776.36
Thiruvannamalai,Black Gram,79.5,65056.65,2913.16
Thiruvannamalai,Black Gram,79.5,55786.56,2912.43
Thiruvannamalai,Black Gram,79.5,38274.51,3197.33
Thiruvannamalai,Black Gram,79.5,27367.14,3278.19
Thiruvannamalai,Black Gram,79.5,10013.73,3312.94
Thiruvannamalai,Black Gram,79.5,8365.5,3406.2
Thiruvannamalai,Black Gram,79.5,4161.36,2925.0
Thiruvannamalai,Black Gram,80.3,7043.7,3973.95
Thiruvannamalai,Black Gram,81.1,2854.5,3915.0
Thiruvannamalai,Black Gram,81.1,5439.06,2924.6
Thiruvannamalai,Black Gram,82.0,8993.16,3775.35
Thiruvannamalai,Black Gram,82.0,44875.98,3927.82
Thiruvannamalai,Black Gram,82.0,61381.8,3291.9
Thiruvannamalai,Black Gram,82.0,47348.37,3370.3
Thiruvannamalai,Black Gram,82.0,32400.33,3702.16
Thiruvannamalai,Black Gram,82.0,37994.64,3244.2
Thiruvannamalai,Black Gram,82.9,60830.43,3686.92
Thiruvannamalai,Black Gram,82.9,116121.24,3896.6
Thiruvannamalai,Black Gram,82.9,131174.55,4017.13
Thiruvannamalai,Black Gram,82.9,53655.9,3868.62
Thiruvannamalai,Black Gram,82.9,13586.85,3712.46
Thiruvannamalai,Black Gram,82.9,2864.61,3915.0
Thiruvannamalai,Black Gram,82.9,1422.96,4620.0
Thiruvannamalai,Black Gram,82.9,18111.72,4054.02
Thiruvannamalai,Black Gram,82.9,1629.33,1416.0
Thiruvannamalai,Black Gram,82.9,8357.97,5449.08
Thiruvannamalai,Black Gram,83.9,33352.47,4934.44
Thiruvannamalai,Black Gram,83.9,102130.92,5441.13
Thiruvannamalai,Black Gram,83.9,66059.97,5091.94
Thiruvannamalai,Black Gram,83.9,41871.3,5213.38
Thiruvannamalai,Black Gram,83.9,72767.28,5160.7
Thiruvannamalai,Black Gram,83.9,27553.17,4901.8
Thiruvannamalai,Bottle Gourd,83.9,641602.0,14.5
Thiruvannamalai,Bottle Gourd,83.9,2583128.12,1056.73
Thiruvannamalai,Bottle Gourd,83.9,2594159.44,1259.44
Thiruvannamalai,Bottle Gourd,83.9,2737636.92,1210.54
Thiruvannamalai,Bottle Gourd,83.9,3110804.32,1380.0
Thiruvannamalai,Bottle Gourd,83.9,2537527.84,1619.1
Thiruvannamalai,Bottle Gourd,83.9,2503774.12,1949.86
Thiruvannamalai,Bottle Gourd,84.8,2650128.48,1754.93
Thiruvannamalai,Bottle Gourd,84.8,2033751.52,1391.44
Thiruvannamalai,Bottle Gourd,84.8,2108689.56,1138.39
Thiruvannamalai,Bottle Gourd,84.8,2051140.52,1088.03
Thiruvannamalai,Bottle Gourd,84.8,1840420.96,1103.2
Thiruvannamalai,Bottle Gourd,84.8,1716265.6,1307.95
Thiruvannamalai,Bottle Gourd,84.8,2466131.76,1360.09
Thiruvannamalai,Bottle Gourd,84.8,2527133.24,1350.43
Thiruvannamalai,Bottle Gourd,84.8,3362685.6,1352.68
Thiruvannamalai,Bottle Gourd,84.8,3732751.24,1466.63
Thiruvannamalai,Bottle Gourd,84.8,4702400.08,1865.08
Thiruvannamalai,Bottle Gourd,84.8,4004918.92,1809.67
Thiruvannamalai,Brinjal,83.9,1101399.0,33.99
Thiruvannamalai,Brinjal,83.9,3548013.92,3289.47
Thiruvannamalai,Brinjal,83.9,3975180.44,2947.19
Thiruvannamalai,Brinjal,83.9,4246500.44,2634.86
Thiruvannamalai,Brinjal,83.9,4170234.8,3019.07
Thiruvannamalai,Brinjal,83.9,3831143.72,3077.91
Thiruvannamalai,Brinjal,83.9,4189802.28,4308.8
Thiruvannamalai,Brinjal,84.8,4164045.64,4031.95
Thiruvannamalai,Brinjal,84.8,3478478.8,2563.07
Thiruvannamalai,Brinjal,84.8,3505435.36,2153.3
Thiruvannamalai,Brinjal,84.8,3283967.36,2119.75
Thiruvannamalai,Brinjal,84.8,3356507.52,2239.0
Thiruvannamalai,Brinjal,84.8,3086554.24,3040.18
Thiruvannamalai,Brinjal,84.8,2866727.04,2707.5
Thiruvannamalai,Brinjal,84.8,1920713.6,2989.13
Thiruvannamalai,Brinjal,84.8,2642972.88,2603.24
Thiruvannamalai,Brinjal,84.8,2929733.16,3220.61
Thiruvannamalai,Brinjal,84.8,3093906.48,3506.43
Thiruvannamalai,Brinjal,84.8,2996721.48,2630.24
Thiruvannamalai,Cabbage,83.9,472138.68,23.91
Thiruvannamalai,Cabbage,83.9,2004326.88,1826.88
Thiruvannamalai,Cabbage,83.9,2764339.92,1684.54
Thiruvannamalai,Cabbage,83.9,2765859.2,1397.44
Thiruvannamalai,Cabbage,83.9,2923509.36,1408.62
Thiruvannamalai,Cabbage,83.9,2817467.6,1707.24
Thiruvannamalai,Cabbage,83.9,3031577.76,1925.43
Thiruvannamalai,Cabbage,84.8,3328738.96,1619.71
Thiruvannamalai,Cabbage,84.8,2544506.64,1405.67
Thiruvannamalai,Cabbage,84.8,1806790.04,1273.51
Thiruvannamalai,Cabbage,84.8,1917515.76,1241.16
Thiruvannamalai,Cabbage,84.8,2014422.0,1219.32
Thiruvannamalai,Cabbage,84.8,1614744.32,1384.84
Thiruvannamalai,Cabbage,84.8,1989659.52,1554.51
Thiruvannamalai,Cabbage,84.8,2154068.72,1435.06
Thiruvannamalai,Cabbage,84.8,2980787.08,1384.77
Thiruvannamalai,Cabbage,84.8,3176241.0,1556.63
Thiruvannamalai,Cabbage,84.8,4339846.56,1844.39
Thiruvannamalai,Cabbage,84.8,3614342.32,1725.25
Thiruvannamalai,Capsicum,83.9,314759.12,40.11
Thiruvannamalai,Capsicum,83.9,1237602.6,3206.96
Thiruvannamalai,Capsicum,83.9,1654167.12,3663.5
