District,Commodity,YM,Year,Population_million,Production_Tonnes
Tuticorin,Maize,2013-10,2013,73.7,208985.09
Tuticorin,Maize,2013-11,2013,73.7,213289.25
Tuticorin,Maize,2013-12,2013,73.7,224370.92
Tuticorin,Maize,2014-01,2014,74.5,191208.42
Tuticorin,Maize,2014-02,2014,74.5,165377.59
Tuticorin,Maize,2014-03,2014,74.5,120289.67
Tuticorin,Maize,2014-04,2014,74.5,86383.42
Tuticorin,Maize,2014-05,2014,74.5,115435.09
Tuticorin,Maize,2014-06,2014,74.5,122131.75
Tuticorin,Maize,2014-07,2014,74.5,146175.09
Tuticorin,Maize,2014-08,2014,74.5,161003.83
Tuticorin,Maize,2014-09,2014,74.5,185280.08
Tuticorin,Maize,2014-10,2014,74.5,227041.75
Tuticorin,Maize,2014-11,2014,74.5,252211.75
Tuticorin,Maize,2014-12,2014,74.5,254449.25
Tuticorin,Maize,2015-01,2015,75.6,213387.58
Tuticorin,Maize,2015-02,2015,75.6,210211.34
Tuticorin,Maize,2015-03,2015,75.6,151525.52
Tuticorin,Maize,2015-04,2015,75.6,143692.6
Tuticorin,Maize,2015-05,2015,75.6,161002.6
Tuticorin,Maize,2015-06,2015,75.6,176403.43
Tuticorin,Maize,2015-07,2015,75.6,211252.19
Tuticorin,Maize,2015-08,2015,75.6,224653.02
Tuticorin,Maize,2015-09,2015,75.6,212842.6
Tuticorin,Maize,2015-10,2015,75.6,228335.52
Tuticorin,Maize,2015-11,2015,75.6,334130.1
Tuticorin,Maize,2015-12,2015,75.6,392696.77
Tuticorin,Maize,2016-01,2016,76.8,367703.02
Tuticorin,Maize,2016-02,2016,76.8,277008.42
Tuticorin,Maize,2016-03,2016,76.8,290263.02
Tuticorin,Maize,2016-04,2016,76.8,157292.6
Tuticorin,Maize,2016-05,2016,76.8,128356.35
Tuticorin,Maize,2016-06,2016,76.8,150470.1
Tuticorin,Maize,2016-07,2016,76.8,168789.27
Tuticorin,Maize,2016-08,2016,76.8,175105.1
Tuticorin,Maize,2016-09,2016,76.8,191764.68
Tuticorin,Maize,2016-10,2016,76.8,265325.52
Tuticorin,Maize,2016-11,2016,76.8,267083.43
Tuticorin,Maize,2016-12,2016,76.8,314535.52
Tuticorin,Maize,2017-01,2017,77.9,271294.68
Tuticorin,Maize,2017-02,2017,77.9,228584.26
Tuticorin,Maize,2017-03,2017,77.9,162754.27
Tuticorin,Maize,2017-04,2017,77.9,135482.18
Tuticorin,Maize,2017-05,2017,77.9,82045.07
Tuticorin,Maize,2017-06,2017,77.9,116320.08
Tuticorin,Maize,2017-07,2017,77.9,166634.26
Tuticorin,Maize,2017-08,2017,77.9,223250.1
Tuticorin,Maize,2017-09,2017,77.9,224925.93
Tuticorin,Maize,2017-10,2017,77.9,228068.41
Tuticorin,Maize,2017-11,2017,77.9,242755.08
Tuticorin,Maize,2017-12,2017,77.9,257932.99
Tuticorin,Maize,2018-01,2018,78.7,227228.82
Tuticorin,Maize,2018-02,2018,78.7,220449.74
Tuticorin,Maize,2018-03,2018,78.7,169831.85
Tuticorin,Maize,2018-04,2018,78.7,207830.07
Tuticorin,Maize,2018-05,2018,78.7,154835.68
Tuticorin,Maize,2018-06,2018,78.7,119504.64
Tuticorin,Maize,2018-07,2018,78.7,176386.56
Tuticorin,Maize,2018-08,2018,78.7,173780.93
Tuticorin,Maize,2018-09,2018,78.7,139559.35
Tuticorin,Maize,2024-07,2024,83.9,151588.06
Tuticorin,Maize,2024-08,2024,83.9,228764.83
Tuticorin,Maize,2024-09,2024,83.9,220433.7
Tuticorin,Maize,2024-10,2024,83.9,192748.59
Tuticorin,Maize,2024-11,2024,83.9,221712.21
Tuticorin,Maize,2024-12,2024,83.9,201526.67
Tuticorin,Maize,2025-01,2025,84.8,220275.68
Tuticorin,Maize,2025-02,2025,84.8,170538.8
Tuticorin,Maize,2025-03,2025,84.8,170827.2
Tuticorin,Maize,2025-04,2025,84.8,164250.34
Tuticorin,Maize,2025-05,2025,84.8,165491.1
Tuticorin,Maize,2025-06,2025,84.8,131421.76
Tuticorin,Maize,2025-07,2025,84.8,166022.17
Tuticorin,Maize,2025-08,2025,84.8,174058.42
Tuticorin,Maize,2025-09,2025,84.8,209527.92
Tuticorin,Maize,2025-10,2025,84.8,184910.18
Tuticorin,Maize,2025-11,2025,84.8,347517.86
Tuticorin,Maize,2025-12,2025,84.8,265266.34
Tuticorin,Mango,2010-08,2010,71.3,621415.2
Tuticorin,Mango,2024-06,2024,83.9,5227799.72
Tuticorin,Mango,2024-07,2024,83.9,13070846.32
Tuticorin,Mango,2024-08,2024,83.9,8737651.42
Tuticorin,Mango,2024-09,2024,83.9,6054294.64
Tuticorin,Mango,2024-10,2024,83.9,5253414.92
Tuticorin,Mango,2024-11,2024,83.9,5807996.34
Tuticorin,Mango,2024-12,2024,83.9,5987001.44
Tuticorin,Mango,2025-01,2025,84.8,6046018.58
Tuticorin,Mango,2025-02,2025,84.8,5609730.44
Tuticorin,Mango,2025-03,2025,84.8,5971771.68
Tuticorin,Mango,2025-04,2025,84.8,9914886.72
Tuticorin,Mango,2025-05,2025,84.8,18464785.38
Tuticorin,Mango,2025-06,2025,84.8,17999388.16
Tuticorin,Mango,2025-07,2025,84.8,16531368.3
Tuticorin,Mango,2025-08,2025,84.8,7923853.12
Tuticorin,Mango,2025-09,2025,84.8,5971690.04
Tuticorin,Mango,2025-10,2025,84.8,5011290.92
Tuticorin,Mango,2025-11,2025,84.8,6855864.92
Tuticorin,Mango,2025-12,2025,84.8,6190871.64
Tuticorin,Mint,2024-06,2024,83.9,229783.84
Tuticorin,Mint,2024-07,2024,83.9,761685.6
Tuticorin,Mint,2024-08,2024,83.9,629778.32
Tuticorin,Mint,2024-09,2024,83.9,748005.12
Tuticorin,Mint,2024-10,2024,83.9,767368.12
Tuticorin,Mint,2024-11,2024,83.9,616298.88
Tuticorin,Mint,2024-12,2024,83.9,583595.12
Tuticorin,Mint,2025-01,2025,84.8,613336.96
Tuticorin,Mint,2025-02,2025,84.8,512006.88
Tuticorin,Mint,2025-03,2025,84.8,495151.68
Tuticorin,Mint,2025-04,2025,84.8,424268.0
Tuticorin,Mint,2025-05,2025,84.8,365321.28
Tuticorin,Mint,2025-06,2025,84.8,385537.6
Tuticorin,Mint,2025-07,2025,84.8,581228.64
Tuticorin,Mint,2025-08,2025,84.8,586249.6
Tuticorin,Mint,2025-09,2025,84.8,782541.44
Tuticorin,Mint,2025-10,2025,84.8,789878.44
Tuticorin,Mint,2025-11,2025,84.8,1047464.48
Tuticorin,Mint,2025-12,2025,84.8,927030.32
Tuticorin,Mushrooms,2024-06,2024,83.9,74179.16
Tuticorin,Mushrooms,2024-07,2024,83.9,241144.88
Tuticorin,Mushrooms,2024-08,2024,83.9,257725.24
Tuticorin,Mushrooms,2024-09,2024,83.9,286174.96
Tuticorin,Mushrooms,2024-10,2024,83.9,224223.04
Tuticorin,Mushrooms,2024-11,2024,83.9,231051.36
Tuticorin,Mushrooms,2024-12,2024,83.9,193546.32
Tuticorin,Mushrooms,2025-01,2025,84.8,220317.12
Tuticorin,Mushrooms,2025-02,2025,84.8,191941.68
Tuticorin,Mushrooms,2025-03,2025,84.8,160638.48
Tuticorin,Mushrooms,2025-04,2025,84.8,97437.16
Tuticorin,Mushrooms,2025-05,2025,84.8,135549.36
Tuticorin,Mushrooms,2025-06,2025,84.8,152010.88
Tuticorin,Mushrooms,2025-07,2025,84.8,237687.68
Tuticorin,Mushrooms,2025-08,2025,84.8,210385.6
Tuticorin,Mushrooms,2025-09,2025,84.8,301878.88
Tuticorin,Mushrooms,2025-10,2025,84.8,258499.72
Tuticorin,Mushrooms,2025-11,2025,84.8,445172.16
Tuticorin,Mushrooms,2025-12,2025,84.8,309313.28
Tuticorin,Musk Melon,2024-10,2024,83.9,15314.1
Tuticorin,Neem Seed,2006-11,2006,67.3,47958.52
Tuticorin,Neem Seed,2010-10,2010,71.3,303975.32
Tuticorin,Neem Seed,2010-11,2010,71.3,620138.64
Tuticorin,Neem Seed,2010-12,2010,71.3,652041.42
Tuticorin,Neem Seed,2011-01,2011,72.1,679459.06
Tuticorin,Neem Seed,2011-02,2011,72.1,481512.2
Tuticorin,Neem Seed,2011-03,2011,72.1,510103.76
Tuticorin,Neem Seed,2011-04,2011,72.1,570341.8
Tuticorin,Neem Seed,2011-05,2011,72.1,571791.6
Tuticorin,Neem Seed,2011-06,2011,72.1,570761.34
Tuticorin,Neem Seed,2011-07,2011,72.1,742082.12
Tuticorin,Neem Seed,2011-08,2011,72.1,659516.8
Tuticorin,Neem Seed,2011-09,2011,72.1,486878.22
Tuticorin,Neem Seed,2011-10,2011,72.1,461466.76
Tuticorin,Neem Seed,2011-11,2011,72.1,258072.04
Tuticorin,Neem Seed,2011-12,2011,72.1,424112.6
Tuticorin,Neem Seed,2012-01,2012,72.9,617870.88
Tuticorin,Neem Seed,2012-02,2012,72.9,561088.6
Tuticorin,Neem Seed,2012-03,2012,72.9,701059.46
Tuticorin,Neem Seed,2012-04,2012,72.9,505333.06
Tuticorin,Neem Seed,2012-05,2012,72.9,615474.86
Tuticorin,Neem Seed,2012-06,2012,72.9,667914.56
Tuticorin,Neem Seed,2012-07,2012,72.9,584095.02
Tuticorin,Neem Seed,2012-08,2012,72.9,473931.44
Tuticorin,Neem Seed,2012-09,2012,72.9,641046.04
Tuticorin,Neem Seed,2012-10,2012,72.9,562608.58
Tuticorin,Neem Seed,2012-11,2012,72.9,638943.94
Tuticorin,Neem Seed,2012-12,2012,72.9,437678.16
Tuticorin,Onion,2024-06,2024,83.9,629518.24
Tuticorin,Onion,2024-07,2024,83.9,2008080.0
Tuticorin,Onion,2024-08,2024,83.9,1995656.8
Tuticorin,Onion,2024-09,2024,83.9,1928192.32
Tuticorin,Onion,2024-10,2024,83.9,1949353.44
Tuticorin,Onion,2024-11,2024,83.9,2005132.8
Tuticorin,Onion,2024-12,2024,83.9,1689471.76
Tuticorin,Onion,2025-01,2025,84.8,1901584.4
Tuticorin,Onion,2025-02,2025,84.8,1582508.48
Tuticorin,Onion,2025-03,2025,84.8,1445933.76
Tuticorin,Onion,2025-04,2025,84.8,1339986.24
Tuticorin,Onion,2025-05,2025,84.8,1366113.6
Tuticorin,Onion,2025-06,2025,84.8,1124527.04
Tuticorin,Onion,2025-07,2025,84.8,1395221.88
Tuticorin,Onion,2025-08,2025,84.8,1472580.32
Tuticorin,Onion,2025-09,2025,84.8,1999085.44
Tuticorin,Onion,2025-10,2025,84.8,2020488.56
Tuticorin,Onion,2025-11,2025,84.8,3011138.88
Tuticorin,Onion,2025-12,2025,84.8,2406572.16
Tuticorin,Orange,2024-08,2024,83.9,3097031.54
Tuticorin,Orange,2024-09,2024,83.9,4883033.7
Tuticorin,Orange,2024-10,2024,83.9,4395674.0
Tuticorin,Orange,2024-11,2024,83.9,4675865.32
Tuticorin,Orange,2024-12,2024,83.9,4639353.52
Tuticorin,Orange,2025-01,2025,84.8,4825887.78
Tuticorin,Orange,2025-02,2025,84.8,4491986.18
Tuticorin,Orange,2025-03,2025,84.8,4798711.8
Tuticorin,Orange,2025-04,2025,84.8,4725422.48
Tuticorin,Orange,2025-09,2025,84.8,3496095.24
Tuticorin,Orange,2025-10,2025,84.8,4058206.76
Tuticorin,Orange,2025-11,2025,84.8,5593780.06
Tuticorin,Orange,2025-12,2025,84.8,4885477.18
Tuticorin,Paddy,2005-08,2005,66.4,8748.75
Tuticorin,Paddy,2005-09,2005,66.4,137676.25
Tuticorin,Paddy,2005-10,2005,66.4,171932.5
Tuticorin,Paddy,2005-11,2005,66.4,167571.25
Tuticorin,Paddy,2005-12,2005,66.4,133150.0
Tuticorin,Paddy,2006-01,2006,67.3,189933.75
Tuticorin,Paddy,2006-02,2006,67.3,151551.25
Tuticorin,Paddy,2006-04,2006,67.3,10655.0
Tuticorin,Paddy,2006-06,2006,67.3,80558.75
Tuticorin,Paddy,2006-07,2006,67.3,62356.25
Tuticorin,Paddy,2006-08,2006,67.3,259220.0
Tuticorin,Paddy,2006-09,2006,67.3,286090.0
Tuticorin,Paddy,2006-10,2006,67.3,604797.5
Tuticorin,Paddy,2006-11,2006,67.3,1038156.25
Tuticorin,Paddy,2006-12,2006,67.3,932350.0
Tuticorin,Paddy,2007-01,2007,68.5,992621.25
Tuticorin,Paddy,2007-02,2007,68.5,588530.0
Tuticorin,Paddy,2007-03,2007,68.5,870013.75
Tuticorin,Paddy,2007-04,2007,68.5,648001.25
Tuticorin,Paddy,2007-05,2007,68.5,589496.25
Tuticorin,Paddy,2007-06,2007,68.5,544475.0
Tuticorin,Paddy,2007-07,2007,68.5,594103.75
Tuticorin,Paddy,2007-08,2007,68.5,804623.75
Tuticorin,Paddy,2007-09,2007,68.5,307173.75
Tuticorin,Paddy,2007-10,2007,68.5,951851.25
Tuticorin,Paddy,2007-11,2007,68.5,1043636.25
Tuticorin,Paddy,2007-12,2007,68.5,1263887.5
Tuticorin,Paddy,2008-01,2008,69.2,1243228.75
Tuticorin,Paddy,2008-02,2008,69.2,1115381.25
Tuticorin,Paddy,2008-03,2008,69.2,1149491.25
Tuticorin,Paddy,2008-04,2008,69.2,510590.0
Tuticorin,Paddy,2008-05,2008,69.2,118368.75
Tuticorin,Paddy,2008-06,2008,69.2,583132.5
Tuticorin,Paddy,2008-07,2008,69.2,772606.25
Tuticorin,Paddy,2008-08,2008,69.2,816247.5
Tuticorin,Paddy,2008-09,2008,69.2,561125.0
Tuticorin,Paddy,2008-10,2008,69.2,923738.75
Tuticorin,Paddy,2008-11,2008,69.2,944585.0
Tuticorin,Paddy,2008-12,2008,69.2,1204638.75
Tuticorin,Paddy,2009-01,2009,70.4,1075335.0
Tuticorin,Paddy,2009-02,2009,70.4,867871.25
Tuticorin,Paddy,2009-03,2009,70.4,1066912.5
Tuticorin,Paddy,2009-04,2009,70.4,816285.0
Tuticorin,Paddy,2009-05,2009,70.4,435645.0
Tuticorin,Paddy,2009-06,2009,70.4,186412.5
Tuticorin,Paddy,2009-07,2009,70.4,534820.0
Tuticorin,Paddy,2009-08,2009,70.4,634051.25
Tuticorin,Paddy,2009-09,2009,70.4,460942.5
Tuticorin,Paddy,2009-10,2009,70.4,322401.25
Tuticorin,Paddy,2009-11,2009,70.4,720030.0
Tuticorin,Paddy,2009-12,2009,70.4,846855.0
Tuticorin,Paddy,2010-01,2010,71.3,579090.0
Tuticorin,Paddy,2010-02,2010,71.3,773762.5
Tuticorin,Paddy,2010-03,2010,71.3,626651.25
Tuticorin,Paddy,2010-04,2010,71.3,640421.25
Tuticorin,Paddy,2010-05,2010,71.3,527373.75
Tuticorin,Paddy,2010-06,2010,71.3,408542.5
Tuticorin,Paddy,2010-07,2010,71.3,631792.5
Tuticorin,Paddy,2010-08,2010,71.3,732362.5
Tuticorin,Paddy,2010-09,2010,71.3,929521.25
Tuticorin,Paddy,2010-10,2010,71.3,1105511.25
Tuticorin,Paddy,2010-11,2010,71.3,995712.5
Tuticorin,Paddy,2010-12,2010,71.3,1113708.75
Tuticorin,Paddy,2011-01,2011,72.1,1181235.0
Tuticorin,Paddy,2011-02,2011,72.1,870530.0
Tuticorin,Paddy,2011-03,2011,72.1,800970.0
Tuticorin,Paddy,2011-04,2011,72.1,805243.75
Tuticorin,Paddy,2011-05,2011,72.1,631706.25
Tuticorin,Paddy,2011-06,2011,72.1,478368.75
Tuticorin,Paddy,2011-07,2011,72.1,610936.25
Tuticorin,Paddy,2011-08,2011,72.1,696885.0
Tuticorin,Paddy,2011-09,2011,72.1,586571.25
Tuticorin,Paddy,2011-10,2011,72.1,678948.75
Tuticorin,Paddy,2011-11,2011,72.1,630678.75
Tuticorin,Paddy,2011-12,2011,72.1,759232.5
Tuticorin,Paddy,2012-01,2012,72.9,823700.0
Tuticorin,Paddy,2012-02,2012,72.9,773142.5
Tuticorin,Paddy,2012-03,2012,72.9,864875.0
Tuticorin,Paddy,2012-04,2012,72.9,513971.25
Tuticorin,Paddy,2012-05,2012,72.9,456873.75
Tuticorin,Paddy,2012-06,2012,72.9,382220.0
Tuticorin,Paddy,2012-07,2012,72.9,389965.0
Tuticorin,Paddy,2012-08,2012,72.9,417642.5
Tuticorin,Paddy,2012-09,2012,72.9,562363.75
Tuticorin,Paddy,2012-10,2012,72.9,657945.0
Tuticorin,Paddy,2012-11,2012,72.9,825900.0
Tuticorin,Paddy,2012-12,2012,72.9,927313.75
Tuticorin,Paddy,2013-01,2013,73.7,842276.25
Tuticorin,Paddy,2013-02,2013,73.7,746918.75
Tuticorin,Paddy,2013-03,2013,73.7,758726.25
Tuticorin,Paddy,2013-04,2013,73.7,573503.75
Tuticorin,Paddy,2013-05,2013,73.7,489352.5
Tuticorin,Paddy,2013-06,2013,73.7,509575.0
Tuticorin,Paddy,2013-07,2013,73.7,609086.25
Tuticorin,Paddy,2013-08,2013,73.7,675793.75
Tuticorin,Paddy,2013-09,2013,73.7,771432.5
Tuticorin,Paddy,2013-10,2013,73.7,922156.25
Tuticorin,Paddy,2013-11,2013,73.7,978925.0
Tuticorin,Paddy,2013-12,2013,73.7,1046852.5
Tuticorin,Paddy,2014-01,2014,74.5,1009882.5
Tuticorin,Paddy,2014-02,2014,74.5,887665.0
Tuticorin,Paddy,2014-03,2014,74.5,786557.5
Tuticorin,Paddy,2014-04,2014,74.5,623782.5
Tuticorin,Paddy,2014-05,2014,74.5,666788.75
Tuticorin,Paddy,2014-06,2014,74.5,629637.5
Tuticorin,Paddy,2014-07,2014,74.5,820737.5
Tuticorin,Paddy,2014-08,2014,74.5,867895.0
Tuticorin,Paddy,2014-09,2014,74.5,740357.5
Tuticorin,Paddy,2014-10,2014,74.5,353137.5
Tuticorin,Paddy,2014-11,2014,74.5,345801.25
Tuticorin,Paddy,2014-12,2014,74.5,369782.5
Tuticorin,Paddy,2015-01,2015,75.6,354481.25
Tuticorin,Paddy,2015-02,2015,75.6,286216.25
Tuticorin,Paddy,2015-03,2015,75.6,287448.75
Tuticorin,Paddy,2015-04,2015,75.6,231516.25
Tuticorin,Paddy,2015-05,2015,75.6,166307.5
Tuticorin,Paddy,2015-06,2015,75.6,181058.75
Tuticorin,Paddy,2015-07,2015,75.6,232876.25
Tuticorin,Paddy,2015-08,2015,75.6,261902.5
Tuticorin,Paddy,2015-09,2015,75.6,283351.25
Tuticorin,Paddy,2015-10,2015,75.6,279520.0
Tuticorin,Paddy,2015-11,2015,75.6,341037.5
Tuticorin,Paddy,2015-12,2015,75.6,429432.5
Tuticorin,Paddy,2016-01,2016,76.8,431422.5
Tuticorin,Paddy,2016-02,2016,76.8,363995.0
Tuticorin,Paddy,2016-03,2016,76.8,347180.0
Tuticorin,Paddy,2016-04,2016,76.8,294535.0
Tuticorin,Paddy,2016-05,2016,76.8,253495.0
Tuticorin,Paddy,2016-06,2016,76.8,170022.5
Tuticorin,Paddy,2016-07,2016,76.8,171137.5
Tuticorin,Paddy,2016-08,2016,76.8,194050.0
Tuticorin,Paddy,2016-09,2016,76.8,171726.25
Tuticorin,Paddy,2016-10,2016,76.8,325388.75
Tuticorin,Paddy,2016-11,2016,76.8,277905.0
Tuticorin,Paddy,2016-12,2016,76.8,269555.0
Tuticorin,Paddy,2017-01,2017,77.9,260616.25
Tuticorin,Paddy,2017-02,2017,77.9,244115.0
Tuticorin,Paddy,2017-03,2017,77.9,62390.0
Tuticorin,Paddy,2018-10,2018,78.7,10670.75
Tuticorin,Paddy,2024-07,2024,83.9,9065.25
Tuticorin,Paddy,2024-10,2024,83.9,9420.12
Tuticorin,Paddy,2024-11,2024,83.9,9556.88
Tuticorin,Paddy,2024-12,2024,83.9,10002.25
Tuticorin,Paddy,2025-01,2025,84.8,9331.62
Tuticorin,Paddy,2025-02,2025,84.8,28169.88
Tuticorin,Paddy,2025-03,2025,84.8,41280.4
Tuticorin,Paddy,2025-04,2025,84.8,29885.0
Tuticorin,Paddy,2025-05,2025,84.8,36810.0
Tuticorin,Paddy,2025-06,2025,84.8,45806.75
Tuticorin,Paddy,2025-07,2025,84.8,24507.75
Tuticorin,Paddy,2025-08,2025,84.8,16205.0
Tuticorin,Paddy,2025-09,2025,84.8,36259.74
Tuticorin,Paddy,2025-10,2025,84.8,33843.49
Tuticorin,Paddy,2025-11,2025,84.8,72128.28
Tuticorin,Paddy,2025-12,2025,84.8,84149.75
Tuticorin,Papaya,2024-06,2024,83.9,821034.24
Tuticorin,Papaya,2024-07,2024,83.9,2268360.96
Tuticorin,Papaya,2024-08,2024,83.9,2246556.96
Tuticorin,Papaya,2024-09,2024,83.9,2222573.64
Tuticorin,Papaya,2024-10,2024,83.9,2103501.56
Tuticorin,Papaya,2024-11,2024,83.9,2050691.4
Tuticorin,Papaya,2024-12,2024,83.9,1913197.86
Tuticorin,Papaya,2025-01,2025,84.8,2081367.18
Tuticorin,Papaya,2025-02,2025,84.8,1951625.28
Tuticorin,Papaya,2025-03,2025,84.8,1981147.52
Tuticorin,Papaya,2025-04,2025,84.8,1880731.36
Tuticorin,Papaya,2025-05,2025,84.8,1937640.16
Tuticorin,Papaya,2025-06,2025,84.8,1744043.88
Tuticorin,Papaya,2025-07,2025,84.8,1742165.24
Tuticorin,Papaya,2025-08,2025,84.8,1678612.4
Tuticorin,Papaya,2025-09,2025,84.8,1928954.08
Tuticorin,Papaya,2025-10,2025,84.8,1769941.22
Tuticorin,Papaya,2025-11,2025,84.8,2500690.48
Tuticorin,Papaya,2025-12,2025,84.8,2175435.32
Tuticorin,Pomegranate,2024-06,2024,83.9,1558646.18
Tuticorin,Pomegranate,2024-07,2024,83.9,3906301.76
Tuticorin,Pomegranate,2024-08,2024,83.9,3764903.38
Tuticorin,Pomegranate,2024-09,2024,83.9,3711438.04
Tuticorin,Pomegranate,2024-10,2024,83.9,3384974.04
Tuticorin,Pomegranate,2024-11,2024,83.9,3635487.9
Tuticorin,Pomegranate,2024-12,2024,83.9,3736143.76
Tuticorin,Pomegranate,2025-01,2025,84.8,3712071.92
Tuticorin,Pomegranate,2025-02,2025,84.8,3395696.68
Tuticorin,Pomegranate,2025-03,2025,84.8,3422401.78
Tuticorin,Pomegranate,2025-04,2025,84.8,3424529.6
Tuticorin,Pomegranate,2025-05,2025,84.8,3353666.08
Tuticorin,Pomegranate,2025-06,2025,84.8,3060726.46
Tuticorin,Pomegranate,2025-07,2025,84.8,2952977.54
Tuticorin,Pomegranate,2025-08,2025,84.8,2904234.04
Tuticorin,Pomegranate,2025-09,2025,84.8,3310338.12
Tuticorin,Pomegranate,2025-10,2025,84.8,2845493.84
Tuticorin,Pomegranate,2025-11,2025,84.8,3960019.28
Tuticorin,Pomegranate,2025-12,2025,84.8,3610557.24
Tuticorin,Potato,2024-06,2024,83.9,306959.12
Tuticorin,Potato,2024-07,2024,83.9,953081.28
Tuticorin,Potato,2024-08,2024,83.9,942882.16
Tuticorin,Potato,2024-09,2024,83.9,877543.2
Tuticorin,Potato,2024-10,2024,83.9,937767.44
Tuticorin,Potato,2024-11,2024,83.9,961611.12
Tuticorin,Potato,2024-12,2024,83.9,754791.32
Tuticorin,Potato,2025-01,2025,84.8,896143.12
Tuticorin,Potato,2025-02,2025,84.8,720317.92
Tuticorin,Potato,2025-03,2025,84.8,655306.08
Tuticorin,Potato,2025-04,2025,84.8,625841.12
Tuticorin,Potato,2025-05,2025,84.8,631399.68
Tuticorin,Potato,2025-06,2025,84.8,486102.4
Tuticorin,Potato,2025-07,2025,84.8,508701.56
Tuticorin,Potato,2025-08,2025,84.8,275998.52
Tuticorin,Potato,2025-09,2025,84.8,438379.84
Tuticorin,Potato,2025-10,2025,84.8,396780.16
Tuticorin,Potato,2025-11,2025,84.8,471810.0
Tuticorin,Potato,2025-12,2025,84.8,377208.72
Tuticorin,Pumpkin,2024-06,2024,83.9,314759.12
Tuticorin,Pumpkin,2024-07,2024,83.9,1004040.0
Tuticorin,Pumpkin,2024-08,2024,83.9,997828.4
Tuticorin,Pumpkin,2024-09,2024,83.9,964096.16
Tuticorin,Pumpkin,2024-10,2024,83.9,974676.72
Tuticorin,Pumpkin,2024-11,2024,83.9,1002566.4
Tuticorin,Pumpkin,2024-12,2024,83.9,844735.88
Tuticorin,Pumpkin,2025-01,2025,84.8,950792.2
Tuticorin,Pumpkin,2025-02,2025,84.8,791254.24
Tuticorin,Pumpkin,2025-03,2025,84.8,722966.88
Tuticorin,Pumpkin,2025-04,2025,84.8,669993.12
Tuticorin,Pumpkin,2025-05,2025,84.8,683056.8
Tuticorin,Pumpkin,2025-06,2025,84.8,562263.52
Tuticorin,Pumpkin,2025-07,2025,84.8,704185.36
Tuticorin,Pumpkin,2025-08,2025,84.8,736290.16
Tuticorin,Pumpkin,2025-09,2025,84.8,1016546.88
Tuticorin,Pumpkin,2025-10,2025,84.8,1010244.28
Tuticorin,Pumpkin,2025-11,2025,84.8,1505569.44
Tuticorin,Pumpkin,2025-12,2025,84.8,1194084.0
Tuticorin,Radish,2024-06,2024,83.9,200400.72
Tuticorin,Radish,2024-07,2024,83.9,603789.92
Tuticorin,Radish,2024-08,2024,83.9,571839.92
Tuticorin,Radish,2024-09,2024,83.9,694839.12
Tuticorin,Radish,2024-10,2024,83.9,602439.48
Tuticorin,Radish,2024-11,2024,83.9,543368.88
Tuticorin,Radish,2024-12,2024,83.9,467490.08
Tuticorin,Radish,2025-01,2025,84.8,517261.84
Tuticorin,Radish,2025-02,2025,84.8,447578.88
Tuticorin,Radish,2025-03,2025,84.8,415796.16
Tuticorin,Radish,2025-04,2025,84.8,298332.8
Tuticorin,Radish,2025-05,2025,84.8,318791.28
Tuticorin,Radish,2025-06,2025,84.8,345472.96
Tuticorin,Radish,2025-07,2025,84.8,535168.72
Tuticorin,Radish,2025-08,2025,84.8,504748.96
Tuticorin,Radish,2025-09,2025,84.8,712936.64
Tuticorin,Radish,2025-10,2025,84.8,644260.44
Tuticorin,Radish,2025-11,2025,84.8,988371.68
Tuticorin,Radish,2025-12,2025,84.8,787033.92
Tuticorin,Ragi,2006-08,2006,67.3,11550.0
Tuticorin,Ragi,2006-09,2006,67.3,82846.25
Tuticorin,Ragi,2006-10,2006,67.3,162202.5
Tuticorin,Ragi,2006-11,2006,67.3,243271.25
Tuticorin,Ragi,2006-12,2006,67.3,230816.25
Tuticorin,Ragi,2007-01,2007,68.5,246855.0
Tuticorin,Ragi,2007-02,2007,68.5,130481.25
Tuticorin,Ragi,2007-03,2007,68.5,167048.75
Tuticorin,Ragi,2007-04,2007,68.5,103450.0
Tuticorin,Ragi,2007-05,2007,68.5,113930.0
Tuticorin,Ragi,2007-06,2007,68.5,114302.5
Tuticorin,Ragi,2007-07,2007,68.5,112921.25
Tuticorin,Ragi,2007-08,2007,68.5,203801.25
Tuticorin,Ragi,2007-09,2007,68.5,88243.75
Tuticorin,Ragi,2007-10,2007,68.5,262893.75
Tuticorin,Ragi,2007-11,2007,68.5,271510.0
Tuticorin,Ragi,2007-12,2007,68.5,309076.25
Tuticorin,Ragi,2008-01,2008,69.2,287511.25
Tuticorin,Ragi,2008-02,2008,69.2,243708.75
Tuticorin,Ragi,2008-03,2008,69.2,248715.0
Tuticorin,Ragi,2008-04,2008,69.2,104677.5
Tuticorin,Ragi,2008-06,2008,69.2,145870.0
Tuticorin,Ragi,2008-07,2008,69.2,188028.75
Tuticorin,Ragi,2008-08,2008,69.2,185416.25
Tuticorin,Ragi,2008-09,2008,69.2,137181.25
Tuticorin,Ragi,2008-10,2008,69.2,237412.5
Tuticorin,Ragi,2008-11,2008,69.2,252337.5
Tuticorin,Ragi,2008-12,2008,69.2,314050.0
Tuticorin,Ragi,2009-01,2009,70.4,282715.0
Tuticorin,Ragi,2009-02,2009,70.4,205102.5
Tuticorin,Ragi,2009-03,2009,70.4,199973.75
